ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,ATMOSPHERIC PRESSURE (Pascal),LOCATION Latitude,LOCATION Longitude,LOCATION Speed,LOCATION ORIENTATION,FRAME
-1.307754,-1.978485,-2.701019,9.720644,-0.321594,-1.255413,-9.750988,-2.077855,-0.765411,0.126389,0.45314,0.406525,21.1887,-18.8742,-5.1788,187.0735,1.8793,-97.359,102036.92,-33.964165,18.473152,3.1,60.1,1423
-1.307754,-1.978485,-2.701019,9.733808,-0.429214,-1.11318,-12.64792,-1.073854,-1.35657,-0.13353,0.950607,0.388412,21.1887,-18.8742,-5.1788,187.0735,1.8793,-97.359,102036.92,-33.964165,18.473152,3.1,60.1,1424
-2.635239,-1.469223,-2.203888,9.733808,-0.429214,-1.11318,-12.64792,-1.073854,-1.35657,-0.190002,1.02092,0.392685,21.1887,-18.8742,-5.1788,187.0735,1.8793,-97.359,102036.92,-33.964165,18.473152,3.1,60.1,1425
-2.468628,-1.425293,-1.111847,9.740564,-0.461805,-1.038527,-12.902774,-0.966727,-1.00499,-0.211304,0.9879,0.344742,20.9251,-18.9621,-5.2645,187.0735,1.8793,-97.359,102027.92,-33.964165,18.473152,3.1,60.1,1426
0.209412,-0.799087,-2.758179,9.752402,-0.518717,-0.889935,-11.915434,-0.721016,0.137521,-0.028076,0.811066,0.235016,20.9251,-18.9621,-5.2645,187.0735,1.8793,-97.359,102027.92,-33.964165,18.473152,3.1,60.1,1427
0.099152,-0.763824,3.774658,9.763038,-0.560444,-0.734439,-9.837424,-0.28427,1.555119,-0.023819,1.138092,0.216919,20.6615,-18.9621,-5.4356,189.7653,3.032,-95.214,102027.92,-33.964165,18.473152,3.1,60.1,1428
0.099152,-0.763824,3.774658,9.763038,-0.560444,-0.734439,-9.837424,-0.28427,1.555119,0.542908,0.097336,0.224365,20.6615,-18.9621,-5.4356,189.7653,3.032,-95.214,102027.92,-33.964165,18.473152,3.1,60.1,1429
1.825241,-1.271347,0.870773,9.767054,-0.604646,-0.639878,-8.603228,-0.450335,2.370615,0.542908,0.097336,0.224365,20.6615,-18.9621,-5.4356,189.7653,3.032,-95.214,102027.92,-33.964165,18.473152,3.1,60.1,1430
1.421478,-1.374573,-0.195953,9.767054,-0.604646,-0.639878,-8.603228,-0.450335,2.370615,0.739975,-0.070969,0.208389,20.4859,-19.2257,-5.521,189.7653,3.032,-95.214,102027.92,-33.964165,18.473152,3.1,60.1,1431
1.421478,-1.374573,-0.195953,9.764314,-0.650142,-0.637095,-8.590092,-0.610492,0.873254,0.739975,-0.070969,0.208389,20.4859,-19.2257,-5.521,189.7653,3.032,-95.214,102027.92,-33.964165,18.473152,3.1,60.1,1432
1.571396,-1.842697,-1.482193,9.762192,-0.673035,-0.645792,-8.662844,-0.916797,-0.212423,0.751694,-0.164719,0.182816,20.5738,-19.4014,-5.1788,191.6372,3.9353,-93.7847,102021.92,-33.964165,18.473152,3.1,60.1,1433
1.951843,-2.432953,-0.974289,9.758338,-0.715311,-0.658449,-8.177216,-1.52126,-1.007503,0.723999,0.013184,0.113586,20.5738,-19.4014,-5.1788,191.6372,3.9353,-93.7847,102021.92,-33.964165,18.473152,3.1,60.1,1434
1.951843,-2.432953,-0.974289,9.758338,-0.715311,-0.658449,-8.177216,-1.52126,-1.007503,0.723999,0.013184,0.113586,20.5738,-19.4014,-5.1788,191.6372,3.9353,-93.7847,102021.92,-33.964165,18.473152,3.1,60.1,1435
1.951843,-2.432953,-0.974289,9.758338,-0.715311,-0.658449,-8.177216,-1.52126,-1.007503,0.723999,0.013184,0.113586,20.5738,-19.4014,-5.1788,191.6372,3.9353,-93.7847,102021.92,-33.964165,18.473152,3.1,60.1,1436
1.941971,-2.460373,-0.495453,9.757196,-0.733638,-0.65522,-8.076797,-1.681272,-0.332882,0.737854,0.030228,0.096542,20.5738,-19.4893,-4.8367,191.6372,3.9353,-93.7847,102021.92,-33.964165,18.473152,3.1,60.1,1437
4.375092,-2.518066,1.734253,9.757196,-0.733638,-0.65522,-8.076797,-1.681272,-0.332882,1.258759,-0.105072,-0.008926,20.5738,-19.4893,-4.8367,191.6372,3.9353,-93.7847,102021.92,-33.964165,18.473152,3.1,60.1,1438
7.679917,-3.384689,0.177963,9.7548,-0.790497,-0.62401,-6.111783,-1.625791,2.357814,1.429199,-0.215851,-0.056854,20.8374,-19.665,-3.7245,188.2769,4.6235,-93.6602,102023.92,-33.964165,18.473152,3.1,60.1,1439
7.679917,-3.384689,0.177963,9.7548,-0.790497,-0.62401,-6.111783,-1.625791,2.357814,1.429199,-0.215851,-0.056854,20.8374,-19.665,-3.7245,188.2769,4.6235,-93.6602,102023.92,-33.964165,18.473152,3.1,60.1,1440
10.628266,-4.295273,-1.733475,9.751492,-0.801598,-0.660491,-0.961538,-3.074936,0.082582,1.77861,-0.760208,-0.191086,20.8374,-19.665,-3.7245,188.2769,4.6235,-93.6602,102023.92,-33.964165,18.473152,3.1,60.1,1441
14.260636,-4.32698,-5.33551,9.741798,-0.800973,-0.791321,3.799437,-3.812085,-4.002802,1.532532,-0.933838,-0.233688,20.8374,-20.0165,-3.7245,188.2769,4.6235,-93.6602,102023.92,-33.964165,18.473152,3.1,60.1,1442
14.260636,-4.32698,-5.33551,9.741798,-0.800973,-0.791321,3.799437,-3.812085,-4.002802,1.532532,-0.933838,-0.233688,20.8374,-20.0165,-3.7245,188.2769,4.6235,-93.6602,102023.92,-33.964165,18.473152,3.1,60.1,1443
14.260636,-4.32698,-5.33551,9.741798,-0.800973,-0.791321,3.799437,-3.812085,-4.002802,1.532532,-0.933838,-0.233688,20.8374,-20.0165,-3.7245,188.2769,4.6235,-93.6602,102023.92,-33.964165,18.473152,3.1,60.1,1444
20.149307,-2.289932,-8.52098,9.728764,-0.811729,-0.928789,6.630483,-1.374849,-4.738982,1.24704,-0.572708,0.277634,21.0131,-20.1923,-3.4678,183.1195,4.748,-95.4534,102023.92,-33.964165,18.473152,3.1,60.1,1445
37.935074,-6.601623,-3.977951,9.720294,-0.893563,-0.942252,23.99071,-5.868185,-6.900897,1.438797,1.070984,-0.36792,21.0131,-20.1923,-3.4678,183.1195,4.748,-95.4534,102036.92,-33.964165,18.473152,3.1,60.1,1446
37.935074,-6.601623,-3.977951,9.720294,-0.893563,-0.942252,23.99071,-5.868185,-6.900897,1.438797,1.070984,-0.36792,21.0131,-20.1923,-3.4678,183.1195,4.748,-95.4534,102036.92,-33.964165,18.473152,3.1,60.1,1447
38.67845,-5.229233,-1.035233,9.728544,-0.885402,-0.861342,27.791046,-5.598922,-2.959171,1.422821,0.882431,-0.511734,21.1887,-19.8408,-2.5269,183.1195,4.748,-95.4534,102036.92,-33.964165,18.473152,3.1,60.1,1448
29.579712,2.416947,1.073685,9.74161,-0.806178,-0.788356,22.11618,3.117768,2.324313,1.473953,-0.681366,-0.055801,21.1887,-19.8408,-2.3558,180.4458,5.1801,-95.0596,102036.92,-33.964165,18.473152,3.1,60.1,1449
29.579712,2.416947,1.073685,9.74161,-0.806178,-0.788356,22.11618,3.117768,2.324313,1.473953,-0.681366,-0.055801,21.1887,-19.8408,-2.3558,180.4458,5.1801,-95.0596,102036.92,-33.964165,18.473152,3.1,60.1,1450
24.009735,2.272217,1.025879,9.738942,-0.804103,-0.822691,17.463543,3.19301,1.592324,1.90538,-0.563126,0.018768,21.2767,-19.7529,-2.0136,180.4458,5.1801,-95.0596,102036.92,-33.964165,18.473152,3.1,60.1,1451
24.009735,2.272217,1.025879,9.738942,-0.804103,-0.822691,17.463543,3.19301,1.592324,2.946137,0.478699,-0.358337,21.2767,-19.7529,-2.0136,180.4458,5.1801,-95.0596,102041.92,-33.964165,18.473152,3.1,60.1,1452
13.830994,2.68309,1.723175,9.738942,-0.804103,-0.822691,17.463543,3.19301,1.592324,2.946137,0.478699,-0.358337,21.2767,-19.7529,-2.0136,180.4458,5.1801,-95.0596,102041.92,-33.964165,18.473152,3.1,60.1,1453
10.370346,1.905274,-1.257446,9.74612,-0.791981,-0.745861,4.831433,2.991175,2.294511,2.434815,0.117569,-0.288025,21.3644,-19.4893,-1.6714,181.3021,4.6322,-94.3763,102041.92,-33.964165,18.473152,3.1,60.1,1454
10.370346,1.905274,-1.257446,9.74612,-0.791981,-0.745861,4.831433,2.991175,2.294511,1.677414,0.132492,0.089081,21.1887,-19.7531,-1.3292,181.3021,4.6322,-94.3763,102041.92,-33.964165,18.473152,3.1,60.1,1455
7.156403,1.417938,-2.713211,9.751532,-0.785568,-0.678916,-1.26961,2.585633,-2.86475,1.061691,0.558594,0.148727,21.1887,-19.7531,-1.3292,181.3021,4.6322,-94.3763,102041.92,-33.964153,18.473183,3.08,69.8,1456
6.601517,0.323273,-1.470535,9.753332,-0.797543,-0.637837,-3.118757,2.351176,-2.219905,0.600433,0.522369,-0.011063,21.1887,-19.7531,-1.3292,181.3021,4.6322,-94.3763,102041.92,-33.964153,18.473183,3.08,69.8,1457
6.601517,0.323273,-1.470535,9.753332,-0.797543,-0.637837,-3.118757,2.351176,-2.219905,0.600433,0.522369,-0.011063,21.1008,-19.7531,-1.0725,178.8289,4.6648,-93.7416,102041.92,-33.964153,18.473183,3.08,69.8,1458
4.627243,1.169235,-0.110046,9.765808,-0.760842,-0.469599,-4.979464,1.630884,-0.040302,0.24144,0.916519,-0.474442,20.8372,-19.5772,-0.7303,178.8289,4.6648,-93.7416,102032.92,-33.964153,18.473183,3.08,69.8,1459
4.627243,1.169235,-0.110046,9.765808,-0.760842,-0.469599,-4.979464,1.630884,-0.040302,-0.071747,0.893082,-0.580978,20.8372,-19.5772,-0.7303,178.8289,4.6648,-93.7416,102032.92,-33.964153,18.473183,3.08,69.8,1460
1.041962,1.82132,-2.327728,9.778336,-0.669825,-0.325369,-7.313833,2.153716,-0.731823,-0.071747,0.893082,-0.580978,20.8372,-19.5772,-0.7303,178.8289,4.6648,-93.7416,102032.92,-33.964153,18.473183,3.08,69.8,1461
-2.052139,1.482666,-2.75325,9.787504,-0.583688,-0.185677,-10.863194,2.474462,-2.593136,-0.294388,0.951675,-0.468048,20.5736,-19.4893,-0.3025,177.7176,3.9165,-91.9058,102032.92,-33.964153,18.473183,3.08,69.8,1462
-2.052139,1.482666,-2.75325,9.787504,-0.583688,-0.185677,-10.863194,2.474462,-2.593136,-0.294388,0.951675,-0.468048,20.5736,-19.4893,-0.3025,177.7176,3.9165,-91.9058,102032.92,-33.964153,18.473183,3.08,69.8,1463
-2.74414,0.992065,-2.198379,9.78988,-0.562004,-0.113073,-12.385336,2.052785,-2.590786,-0.43074,0.982574,0.00705,20.6615,-19.5772,-0.2171,177.7176,3.9165,-91.9058,102032.92,-33.964153,18.473183,3.08,69.8,1464
-3.717636,-0.785294,0.267792,9.790158,-0.567803,0.028252,-13.792042,0.08744,-0.271998,-0.214493,0.634232,0.153,20.6615,-19.7531,0.0397,180.1852,3.3193,-89.8347,102032.92,-33.964153,18.473183,3.08,69.8,1465
-3.717636,-0.785294,0.267792,9.790158,-0.567803,0.028252,-13.792042,0.08744,-0.271998,-0.214493,0.634232,0.153,20.6615,-19.7531,0.0397,180.1852,3.3193,-89.8347,102023.92,-33.964153,18.473183,3.08,69.8,1466
-1.374649,-1.134857,-1.785278,9.788096,-0.591858,0.115209,-12.287666,-0.018085,-2.357154,-0.348724,0.629974,0.089081,20.8372,-19.6653,0.3819,180.1852,3.3193,-89.8347,102023.92,-33.964153,18.473183,3.08,69.8,1467
-1.374649,-1.134857,-1.785278,9.788096,-0.591858,0.115209,-12.287666,-0.018085,-2.357154,-0.287994,-0.379898,-0.219849,20.8372,-19.6653,0.3819,180.1852,3.3193,-89.8347,102023.92,-33.964153,18.473183,3.08,69.8,1468
1.177765,-0.769745,-1.047333,9.787584,-0.586951,0.17052,-9.842986,-0.357817,-0.034688,-0.287994,-0.379898,-0.219849,20.8372,-19.6653,0.3819,180.1852,3.3193,-89.8347,102023.92,-33.964153,18.473183,3.08,69.8,1469
1.149109,0.399323,-1.176849,9.787584,-0.586951,0.17052,-9.842986,-0.357817,-0.034688,-0.446732,-0.443817,-0.421188,20.7495,-19.9289,0.724,178.0588,3.4313,-89.0019,102023.92,-33.964153,18.473183,3.08,69.8,1470
1.149109,0.399323,-1.176849,9.792478,-0.519642,0.087975,-9.013788,0.502521,-0.903934,-0.621429,-0.581238,-0.64595,20.7495,-19.9289,0.724,178.0588,3.4313,-89.0019,102023.92,-33.964153,18.473183,3.08,69.8,1471
1.149109,0.399323,-1.176849,9.792478,-0.519642,0.087975,-9.013788,0.502521,-0.903934,-0.621429,-0.581238,-0.64595,20.7495,-19.9289,0.724,178.0588,3.4313,-89.0019,102023.92,-33.964153,18.473183,3.08,69.8,1472
1.658615,0.996109,-2.676102,9.79537,-0.468693,0.037849,-8.849868,1.045654,-1.585209,-0.68428,-0.550339,-0.684296,20.9251,-19.4895,1.1517,178.0588,3.4313,-89.0019,102018.94,-33.964153,18.473183,3.08,69.8,1473
2.960587,2.751724,-1.583725,9.79537,-0.468693,0.037849,-8.849868,1.045654,-1.585209,-0.912247,-0.256332,-0.583099,20.9251,-19.4895,1.1517,178.0588,3.4313,-89.0019,102018.94,-33.964153,18.473183,3.08,69.8,1474
2.960587,2.751724,-1.583725,9.803442,-0.229852,-0.100495,-7.286419,2.881593,-1.915935,-0.94313,-0.330902,-0.496811,21.5403,-19.05,1.4938,176.206,1.343,-90.5873,102018.94,-33.964153,18.473183,3.08,69.8,1475
3.383316,2.678467,-0.709045,9.803442,-0.229852,-0.100495,-7.286419,2.881593,-1.915935,-0.94313,-0.330902,-0.496811,21.5403,-19.05,1.4938,176.206,1.343,-90.5873,102018.94,-33.964153,18.473183,3.08,69.8,1476
5.445038,1.631546,-0.28244,9.804036,-0.146179,-0.172931,-6.534421,2.807266,-0.365655,-1.142349,-0.648346,-0.233688,21.8918,-18.7864,1.2371,176.206,1.343,-90.5873,102018.94,-33.964153,18.473183,3.08,69.8,1477
5.445038,1.631546,-0.28244,9.804036,-0.146179,-0.172931,-6.534421,2.807266,-0.365655,-1.466186,-1.127716,-0.08136,21.8918,-18.7864,1.2371,176.206,1.343,-90.5873,102018.94,-33.964153,18.473183,3.08,69.8,1478
9.988938,-0.706085,-1.274368,9.801188,-0.107838,-0.30898,-3.579626,1.13444,-0.284035,-1.624908,-1.424927,-0.129303,21.8039,-19.05,0.9806,174.8435,0.6301,-91.8056,102019.94,-33.964153,18.473183,3.08,69.8,1479
9.988938,-0.706085,-1.274368,9.801188,-0.107838,-0.30898,-3.579626,1.13444,-0.284035,-1.624908,-1.424927,-0.129303,21.8039,-19.05,0.9806,174.8435,0.6301,-91.8056,102019.94,-33.964153,18.473183,3.08,69.8,1480
12.545654,-1.276382,-1.42421,9.792202,-0.081119,-0.525927,1.286086,-1.080532,-0.790203,-1.586563,-1.374863,-0.266724,21.8039,-18.6106,0.4673,174.8435,0.6301,-91.8056,102019.94,-33.964153,18.473183,3.08,69.8,1481
16.124481,1.251022,-4.847198,9.792202,-0.081119,-0.525927,1.286086,-1.080532,-0.790203,-1.426773,-2.322952,-0.459534,21.8039,-18.6106,0.4673,174.8435,0.6301,-91.8056,102019.94,-33.964153,18.473183,3.08,69.8,1482
16.124481,1.251022,-4.847198,9.762128,0.035007,-0.932759,5.938375,1.166786,-3.640114,-1.41185,-0.440628,-0.242218,21.8039,-18.6106,-0.3027,173.7406,-0.2045,-95.458,102019.94,-33.964153,18.473183,3.08,69.8,1483
22.20662,2.925903,-7.584076,9.735266,0.121388,-1.174847,11.744316,2.043543,-8.49316,-1.315979,0.080292,-0.064316,21.8039,-18.6106,-0.3027,173.7406,-0.2045,-95.458,102019.94,-33.964153,18.473183,3.08,69.8,1484
22.20662,2.925903,-7.584076,9.735266,0.121388,-1.174847,11.744316,2.043543,-8.49316,-1.315979,0.080292,-0.064316,21.8039,-18.6106,-0.3027,173.7406,-0.2045,-95.458,102019.94,-33.964153,18.473183,3.08,69.8,1485
30.001707,3.484833,-0.598923,9.734674,0.166106,-1.174281,16.22872,3.883644,-1.409614,-1.161514,0.337021,0.290421,21.8039,-18.347,-1.0725,173.7406,-0.2045,-95.458,102039.92,-33.964153,18.473183,3.08,69.8,1486
30.001707,3.484833,-0.598923,9.741296,0.105442,-1.125371,22.571981,1.725274,2.860349,-1.190277,-0.144485,0.927444,21.8039,-18.259,-1.9279,178.3102,-0.6161,-96.5899,102039.92,-33.964153,18.473183,3.08,69.8,1487
33.24417,-1.188843,1.569367,9.741296,0.105442,-1.125371,22.571981,1.725274,2.860349,-1.21904,-0.769791,1.055267,21.8039,-18.259,-1.9279,178.3102,-0.6161,-96.5899,102039.92,-33.964153,18.473183,3.08,69.8,1488
33.24417,-1.188843,1.569367,9.733214,-0.03981,-1.197235,21.43161,-1.397184,1.501049,-1.249939,-0.802811,1.069122,21.8039,-18.259,-1.9279,178.3102,-0.6161,-96.5899,102039.92,-33.964153,18.473183,3.08,69.8,1489
25.312195,-1.384384,-0.521835,9.725288,-0.116036,-1.255267,17.523602,-0.876799,0.73768,-1.286148,-0.607864,1.136231,21.8039,-17.9075,-2.6979,178.3102,-0.6161,-96.5899,102039.92,-33.964153,18.473183,3.08,69.8,1490
25.312195,-1.384384,-0.521835,9.725288,-0.116036,-1.255267,17.523602,-0.876799,0.73768,-1.286148,-0.607864,1.136231,21.8039,-17.9075,-2.6979,178.3102,-0.6161,-96.5899,102039.92,-33.964153,18.473183,3.08,69.8,1491
20.961212,-3.738159,-0.817871,9.712034,-0.278225,-1.330175,12.327276,-2.512162,0.330919,-1.211578,0.050461,1.09256,21.7159,-17.6437,-3.2969,179.957,1.6258,-97.7988,102039.92,-33.964153,18.473183,3.08,69.8,1492
20.961212,-3.738159,-0.817871,9.711442,-0.429517,-1.293755,9.462578,-3.60396,1.416773,-1.094406,0.59375,0.837967,21.7159,-17.6437,-3.2969,179.957,1.6258,-97.7988,102053.92,-33.964153,18.473183,3.08,69.8,1493
16.949112,-3.485962,1.857529,9.711442,-0.429517,-1.293755,9.462578,-3.60396,1.416773,-1.049667,0.615051,0.648346,21.5401,-17.6437,-3.7245,179.957,1.6258,-97.7988,102053.92,-33.964153,18.473183,3.08,69.8,1494
12.973374,-1.949646,2.607712,9.718946,-0.536033,-1.193787,5.645509,-2.427918,3.488034,-0.998535,0.454193,0.566315,21.5401,-17.6437,-3.7245,179.957,1.6258,-97.7988,102053.92,-33.964153,18.473183,3.08,69.8,1495
12.973374,-1.949646,2.607712,9.723512,-0.612125,-1.117593,1.265758,-1.152191,3.788608,-0.849396,0.341278,0.518387,21.5401,-17.6437,-4.1523,184.3965,3.1334,-97.0026,102053.92,-33.964153,18.473183,3.08,69.8,1496
9.093522,-1.749664,2.488739,9.723512,-0.612125,-1.117593,1.265758,-1.152191,3.788608,-0.849396,0.341278,0.518387,21.5401,-17.6437,-4.1523,184.3965,3.1334,-97.0026,102053.92,-33.964153,18.473183,3.08,69.8,1497
5.718704,-1.190094,0.497787,9.723476,-0.6821,-1.076625,-2.718685,-0.931941,3.150026,-0.373215,0.134613,0.440613,21.7157,-17.7317,-4.4945,184.3965,3.1334,-97.0026,102053.92,-33.964153,18.473183,3.08,69.8,1498
5.718704,-1.190094,0.497787,9.722496,-0.715576,-1.063674,-4.550097,-0.468606,1.73407,0.195633,0.20813,0.373505,21.7157,-17.7317,-4.4945,184.3965,3.1334,-97.0026,102045.92,-33.964153,18.473183,3.08,69.8,1499
2.569107,-1.36586,-2.669388,9.722496,-0.715576,-1.063674,-4.550097,-0.468606,1.73407,0.195633,0.20813,0.373505,21.4521,-17.7317,-4.5799,184.3965,3.1334,-97.0026,102045.92,-33.964153,18.473183,3.08,69.8,1500
1.561615,-1.733261,-3.422272,9.721708,-0.785863,-1.020388,-7.992754,-0.602246,-1.692715,0.43425,0.507462,0.360718,21.4521,-17.7317,-4.5799,184.3965,3.1334,-97.0026,102045.92,-33.964153,18.473183,3.08,69.8,1501
-2.315506,-1.725433,-4.466354,9.725994,-0.84766,-0.925691,-11.166934,-1.205379,-3.306787,0.296829,0.910126,0.183884,21.4521,-17.9953,-4.6656,189.7237,4.5964,-95.9918,102045.92,-33.964153,18.473183,3.08,69.8,1502
-2.315506,-1.725433,-4.466354,9.725994,-0.84766,-0.925691,-11.166934,-1.205379,-3.306787,0.296829,0.910126,0.183884,21.4521,-17.9953,-4.6656,189.7237,4.5964,-95.9918,102045.92,-33.964153,18.473183,3.08,69.8,1503
-4.356674,-1.065643,-2.136856,9.73747,-0.875771,-0.764933,-14.019268,-0.376916,-2.484187,0.062469,1.231842,0.049667,21.2765,-18.3468,-4.6656,189.7237,4.5964,-95.9918,102045.92,-33.964153,18.473183,3.08,69.8,1504
-4.685043,-0.646667,-0.786514,9.749042,-0.888255,-0.581037,-14.848658,0.311767,-0.222914,0.024124,1.065659,0.033691,21.2765,-18.3468,-4.6656,189.7237,4.5964,-95.9918,102045.92,-33.964153,18.473183,3.08,69.8,1505
-4.685043,-0.646667,-0.786514,9.749042,-0.888255,-0.581037,-14.848658,0.311767,-0.222914,-0.030212,1.439575,0.102936,21.0129,-18.7862,-4.3234,189.1668,5.1968,-93.4108,102031.92,-33.964153,18.473183,3.08,69.8,1506
-2.634598,-0.648331,-0.820343,9.753402,-0.8952,-0.490064,-12.732442,0.542295,-3.058409,0.178589,0.709869,0.17749,21.0129,-18.7862,-4.3234,189.1668,5.1968,-93.4108,102031.92,-33.964153,18.473183,3.08,69.8,1507
-0.93399,-0.792862,2.594681,9.753402,-0.8952,-0.490064,-12.668466,0.151411,4.849748,0.268066,0.027023,0.170044,20.8372,-18.9621,-4.1523,189.1668,5.1968,-93.4108,102031.92,-33.964153,18.473183,3.08,69.8,1508
-0.93399,-0.792862,2.594681,9.758168,-0.940609,-0.252612,-11.310538,0.146078,3.331564,0.268066,0.027023,0.170044,20.8372,-18.9621,-4.1523,189.1668,5.1968,-93.4108,102031.92,-33.964153,18.473183,3.08,69.8,1509
-0.93399,-0.792862,2.594681,9.758168,-0.940609,-0.252612,-11.310538,0.146078,3.331564,0.491776,-0.427841,0.181763,20.5736,-19.138,-3.9812,191.5623,5.504,-91.4829,102031.92,-33.964153,18.473183,3.08,69.8,1510
0.343216,-1.538391,1.325607,9.75657,-0.957693,-0.250132,-10.70216,0.230795,2.426971,0.491776,-0.427841,0.181763,20.5736,-19.138,-3.9812,191.5623,5.504,-91.4829,102031.92,-33.964153,18.473183,3.08,69.8,1511
1.314529,-1.769104,-0.956299,9.74808,-1.005233,-0.367187,-8.95592,-0.657913,-0.244654,0.512009,-0.738892,0.127426,20.8372,-18.8744,-3.8101,191.5623,5.504,-91.4829,102031.92,-33.964153,18.473183,3.08,69.8,1512
1.314529,-1.769104,-0.956299,9.74808,-1.005233,-0.367187,-8.95592,-0.657913,-0.244654,0.547165,-0.708008,0.054993,20.8372,-18.8744,-3.8101,191.5623,5.504,-91.4829,102023.92,-33.964153,18.473183,3.08,69.8,1513
2.488709,-2.396362,-1.243759,9.741196,-1.025394,-0.477567,-8.22975,-0.898771,-0.581801,0.547165,-0.708008,0.054993,20.7495,-19.138,-3.2114,187.5132,5.8835,-92.1572,102023.92,-33.964153,18.473183,3.08,69.8,1514
2.488709,-2.396362,-1.243759,9.734754,-1.029584,-0.58731,-6.303939,-1.869376,-0.680825,0.683517,-0.713333,-0.083496,20.9251,-19.2257,-3.0403,187.5132,5.8835,-92.1572,102023.92,-33.964153,18.473183,3.08,69.8,1515
5.049393,-3.034195,-1.620926,9.734754,-1.029584,-0.58731,-6.303939,-1.869376,-0.680825,0.926407,-0.807068,-0.310394,20.9251,-19.2257,-3.0403,187.5132,5.8835,-92.1572,102023.92,-33.964153,18.473183,3.08,69.8,1516
5.788925,-3.112045,-1.512482,9.729712,-1.000233,-0.708978,-3.956327,-2.139245,-0.795881,1.089386,-0.956207,-0.455276,20.9251,-19.2257,-3.0403,187.5132,5.8835,-92.1572,102023.92,-33.964153,18.473183,3.08,69.8,1517
5.788925,-3.112045,-1.512482,9.729712,-1.000233,-0.708978,-3.956327,-2.139245,-0.795881,1.089386,-0.956207,-0.455276,21.0129,-19.05,-2.8692,187.5132,5.8835,-92.1572,102023.92,-33.964153,18.473183,3.08,69.8,1518
9.987794,-4.089172,-1.340088,9.722588,-0.940507,-0.870122,-0.578505,-3.020982,-0.315244,1.306702,-1.314133,-0.651276,21.0129,-19.05,-2.8692,187.5132,5.8835,-92.1572,102021.92,-33.964153,18.473183,3.08,69.8,1519
9.987794,-4.089172,-1.340088,9.722588,-0.940507,-0.870122,-0.578505,-3.020982,-0.315244,1.306702,-1.314133,-0.651276,21.3644,-18.9621,-2.7836,183.7829,5.5034,-95.1141,102021.92,-33.964153,18.473183,3.08,69.8,1520
11.389664,-2.138016,-3.717895,9.709702,-0.861392,-1.072428,2.184613,-3.262066,-2.670224,1.335465,-1.277924,-0.750351,21.3644,-18.9621,-2.7836,183.7829,5.5034,-95.1141,102021.92,-33.964153,18.473183,3.08,69.8,1521
14.25853,-0.561081,-7.092376,9.684824,-0.813422,-1.308785,4.454131,0.275039,-5.883649,1.225739,-1.6465,-0.200668,21.628,-18.6985,-2.9547,183.7829,5.5034,-95.1141,102021.92,-33.964153,18.473183,3.08,69.8,1522
14.25853,-0.561081,-7.092376,9.684824,-0.813422,-1.308785,4.454131,0.275039,-5.883649,1.225739,-1.6465,-0.200668,21.628,-18.6985,-2.9547,183.7829,5.5034,-95.1141,102021.92,-33.964153,18.473183,3.08,69.8,1523
24.021576,-3.308792,-13.072708,9.667212,-0.837794,-1.418972,8.697086,0.019396,-9.798592,0.933853,-0.504532,0.548203,21.628,-18.9621,-2.9547,179.2373,4.9008,-98.3503,102021.92,-33.964153,18.473183,3.08,69.8,1524
36.188038,-3.096359,-2.031525,9.655788,-0.969751,-1.412711,24.272915,-3.367951,-2.099088,1.143723,0.257126,0.129562,21.7159,-18.9621,-3.2969,179.2373,4.9008,-98.3503,102021.92,-33.964153,18.473183,3.08,69.8,1525
36.188038,-3.096359,-2.031525,9.655788,-0.969751,-1.412711,24.272915,-3.367951,-2.099088,1.30777,-0.264847,0.336227,21.7159,-18.9621,-3.2969,179.2373,4.9008,-98.3503,102042.92,-33.964153,18.473183,3.08,69.8,1526
34.34932,-2.028549,3.577286,9.652436,-1.035664,-1.388624,26.47894,-1.459337,2.659631,1.729614,-0.97113,0.323441,21.7159,-18.9621,-3.2969,179.2373,4.9008,-98.3503,102042.92,-33.964153,18.473183,3.08,69.8,1527
34.34932,-2.028549,3.577286,9.652436,-1.035664,-1.388624,26.47894,-1.459337,2.659631,1.729614,-0.97113,0.323441,21.7159,-18.9621,-3.2969,179.2373,4.9008,-98.3503,102042.92,-33.964153,18.473183,3.08,69.8,1528
27.08139,-1.952667,2.58841,9.644684,-1.076193,-1.411481,22.606735,-0.613563,5.704509,2.279282,-1.200149,0.127426,21.1885,-19.2257,-3.3823,179.749,6.3004,-98.326,102042.92,-33.964153,18.473183,3.08,69.8,1529
21.025238,-2.284042,-0.279602,9.644684,-1.076193,-1.411481,22.606735,-0.613563,5.704509,2.906723,-0.905075,-0.291214,21.3642,-19.2257,-3.4678,179.749,6.3004,-98.326,102042.92,-33.964153,18.473183,3.08,69.8,1530
