pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
0,0,678.20647,328.59628,0,0,708.506312,258.486871
0,0,672.146502,319.931072,0,0,709.179642,244.30744
0,0,668.106523,308.902626,0,0,704.466334,207.28337
0,0,662.719884,294.723195,0,0,703.119674,183.650985
0,0,658.679905,280.543764,0,0,697.059705,162.381838
0,0,652.619937,287.633479,0,0,693.019726,148.990153
0,0,651.946607,304.963895,0,0,682.246449,151.353392
0,0,645.886639,326.233042,0,0,685.613098,158.443107
0,0,641.17333,352.228665,0,0,685.613098,174.985777
0,0,637.806681,367.195842,0,0,682.919779,192.316193
0,0,637.806681,397.917943,0,0,681.573119,206.495624
0,0,637.133351,427.852298,0,0,679.55313,212.797593
0,0,637.133351,442.031729,0,0,674.839821,226.977024
0,0,0,0,0,0,663.393214,238.793217
0,0,0,0,0,0,655.313256,241.944201
0,0,0,0,0,0,645.886639,263.213348
0,0,0,0,0,0,643.193319,278.968271
0,0,0,0,0,0,629.726723,312.841357
0,0,0,0,0,0,626.360074,336.473742
0,0,0,0,0,0,617.606786,352.228665
0,0,0,0,0,0,614.913467,371.922319
0,0,0,0,0,0,607.506839,393.191466
0,0,0,0,668.106523,407.370897,607.506839,412.88512
0,0,0,0,664.066544,390.828228,0,0
0,0,0,0,657.333246,375.86105,0,0
0,0,0,0,655.986586,367.195842,0,0
0,0,0,0,647.906628,334.898249,0,0
706.486323,383.738512,0,0,647.233298,326.233042,0,0
702.446344,368.771335,0,0,642.519989,308.11488,0,0
697.059705,354.591904,0,0,639.82667,292.359956,0,0
694.366386,337.261488,0,0,634.440032,276.605033,0,0
689.653077,329.384026,0,0,633.093372,278.180525,0,0
687.633088,323.869803,0,0,634.440032,279.756018,0,0
685.613098,315.204595,0,0,633.093372,280.543764,0,0
678.20647,309.690372,0,0,629.726723,275.02954,0,0
675.513151,301.81291,0,0,627.706733,272.666302,0,0
670.126512,300.237418,0,0,620.973435,257.699125,0,0
676.859811,293.935449,0,0,618.280116,244.30744,0,0
674.166491,278.968271,0,0,618.280116,222.250547,0,0
678.8798,267.152079,0,0,618.953446,199.405908,0,0
678.20647,264.001094,0,0,616.933456,183.650985,0,0
677.53314,267.152079,0,0,616.933456,170.2593,0,0
674.166491,270.303063,0,0,614.913467,160.806346,0,0
